user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_risk_score,risk_tier
996,2024-04-23,Basic,199,21.6,7,1,34,42,No,0.401159084246036,Medium
1515,2023-10-10,Basic,199,22.4,4,1,4,4,No,0.40099260213274407,Medium
89,2024-03-19,Basic,199,16.4,0,3,33,52,Yes,0.4005941506985473,Medium
2017,2023-12-20,Standard,399,12.9,4,1,27,27,Yes,0.3996772639166179,Medium
797,2023-06-19,Basic,199,7.4,0,2,10,24,No,0.39912401292568866,Medium
677,2023-05-09,Standard,399,24.2,6,1,34,11,No,0.39906932361852365,Medium
2701,2023-12-05,Basic,199,15.9,2,1,4,50,Yes,0.3986507735840895,Medium
2602,2024-01-06,Premium,699,17.5,3,4,36,20,No,0.39839577718939284,Medium
1508,2024-08-14,Basic,199,5.1,4,3,26,10,No,0.3983851026082636,Medium
2091,2023-07-12,Premium,699,6.0,7,1,7,53,No,0.39630881414686775,Medium
1905,2024-10-12,Basic,199,11.4,0,2,18,29,No,0.39578557674574555,Medium
2254,2024-03-06,Premium,699,3.0,6,0,20,19,No,0.3956285931710864,Medium
1421,2024-05-03,Basic,199,20.3,2,0,33,37,No,0.3955036640399777,Medium
2069,2023-01-12,Basic,199,15.6,0,0,5,39,Yes,0.3955015524755452,Medium
865,2024-05-17,Premium,699,22.7,0,4,22,45,No,0.3954846674395797,Medium
2270,2024-03-19,Premium,699,12.5,4,3,16,3,Yes,0.39548324115897604,Medium
1728,2023-01-09,Premium,699,8.4,1,5,3,22,No,0.39489402095621956,Medium
2711,2023-04-12,Basic,199,0.6,3,3,36,44,No,0.39460190332985534,Medium
726,2024-12-07,Standard,399,7.9,3,1,1,54,Yes,0.3943512776705746,Medium
2525,2023-07-25,Basic,199,0.6,3,5,36,51,No,0.3942494183137826,Medium
300,2024-09-12,Standard,399,5.9,2,3,15,9,No,0.3937797702414471,Medium
2403,2024-10-16,Premium,699,4.7,2,0,33,0,No,0.3937067690761967,Medium
1939,2024-07-04,Premium,699,12.9,7,0,12,39,Yes,0.3931834916697937,Medium
76,2023-11-02,Premium,699,21.5,6,3,2,0,No,0.3931014564611011,Medium
32,2023-08-31,Premium,699,1.7,8,0,7,5,No,0.3930597145082329,Medium
1232,2024-10-08,Basic,199,19.9,2,2,35,6,No,0.39263146323498993,Medium
1781,2024-10-31,Premium,699,17.3,5,0,31,47,No,0.3925088185922062,Medium
338,2024-12-15,Basic,199,18.2,8,2,34,1,No,0.3922835174992149,Medium
420,2024-06-02,Basic,199,6.9,0,0,1,60,No,0.39210008527374685,Medium
331,2023-09-09,Premium,699,7.7,3,2,27,14,No,0.3920949420518194,Medium
645,2023-06-11,Premium,699,17.0,5,1,11,41,Yes,0.39167249390586856,Medium
1643,2024-05-15,Basic,199,24.0,8,4,3,51,Yes,0.390835208953134,Medium
1981,2024-11-06,Basic,199,5.8,3,4,16,12,No,0.3907653675566266,Medium
1991,2024-07-29,Premium,699,12.1,2,2,29,19,Yes,0.39055538658495137,Medium
921,2023-08-21,Premium,699,11.7,2,2,29,10,No,0.39055538658495137,Medium
1130,2023-05-09,Basic,199,14.1,1,1,18,48,No,0.39037049827418635,Medium
879,2023-08-07,Standard,399,3.5,8,1,21,20,No,0.3900642615548041,Medium
39,2023-09-02,Standard,399,8.3,4,1,34,42,No,0.38995453622131754,Medium
854,2023-07-04,Standard,399,18.5,3,4,16,21,No,0.3890065812019942,Medium
1568,2024-03-28,Basic,199,15.5,1,0,4,54,No,0.3882382081013529,Medium
318,2023-06-29,Premium,699,10.6,4,0,15,35,No,0.3881518753683675,Medium
275,2024-09-26,Premium,699,18.2,7,1,15,33,No,0.38799362477137345,Medium
2467,2024-04-20,Premium,699,16.8,2,1,6,57,No,0.38778877685388036,Medium
183,2023-04-27,Standard,399,15.4,6,2,32,13,No,0.3877489132374867,Medium
846,2023-02-03,Standard,399,6.9,3,3,12,11,No,0.38699464693121244,Medium
1000,2023-07-16,Standard,399,6.8,3,3,11,15,Yes,0.38699464693121244,Medium
278,2024-07-28,Premium,699,21.9,0,5,31,8,No,0.3865665801265831,Medium
2713,2024-05-30,Premium,699,17.3,1,3,1,6,No,0.3859608325514711,Medium
2458,2024-06-21,Premium,699,17.2,4,2,12,18,No,0.3843760145629323,Medium
824,2024-06-28,Basic,199,20.5,0,1,14,42,Yes,0.38386407441118214,Medium
534,2024-11-09,Standard,399,5.5,0,2,10,26,No,0.38382802816503253,Medium
2411,2023-12-02,Premium,699,2.6,2,1,10,14,No,0.38369108858192325,Medium
577,2023-06-27,Premium,699,7.7,2,5,13,4,Yes,0.3832816270321176,Medium
2229,2024-02-03,Basic,199,16.7,4,0,35,54,Yes,0.38312212445527455,Medium
1953,2024-12-06,Standard,399,14.5,0,0,14,59,No,0.383070850600625,Medium
547,2023-02-17,Premium,699,12.3,7,0,9,56,Yes,0.38300456938254823,Medium
2641,2024-08-28,Premium,699,19.6,1,2,32,1,No,0.3827875237339882,Medium
1229,2023-11-20,Basic,199,3.1,5,1,14,0,Yes,0.38231012815828036,Medium
527,2024-05-30,Premium,699,6.0,5,2,16,8,Yes,0.3822923999865947,Medium
159,2023-05-09,Basic,199,16.2,0,0,14,50,Yes,0.3822567858577195,Medium
340,2023-03-22,Basic,199,15.7,4,2,13,17,No,0.38195249808749626,Medium
938,2023-10-07,Standard,399,23.4,6,0,5,0,No,0.38166743443138457,Medium
1590,2024-05-05,Basic,199,9.1,3,2,21,8,No,0.3814823812463742,Medium
1473,2024-11-06,Premium,699,20.3,2,2,29,0,No,0.38018235466627515,Medium
2427,2023-01-31,Premium,699,17.2,3,2,12,3,No,0.38010802490534806,Medium
526,2024-10-03,Basic,199,19.0,8,1,21,1,No,0.37993348526940957,Medium
223,2023-09-04,Premium,699,18.1,4,3,16,0,No,0.3794349818397544,Medium
729,2024-05-09,Premium,699,14.4,3,5,26,4,No,0.37920671170801423,Medium
2667,2023-03-14,Basic,199,5.5,4,4,31,5,Yes,0.3790258017313021,Medium
2192,2024-05-09,Premium,699,20.3,3,1,18,52,Yes,0.3787788547194235,Medium
2487,2024-10-22,Basic,199,5.4,4,2,3,15,No,0.3774076983420078,Medium
2225,2023-09-18,Standard,399,22.3,0,1,20,42,No,0.3773860232437876,Medium
1534,2023-08-11,Basic,199,12.4,1,2,20,0,No,0.3770219514236294,Medium
532,2024-10-31,Premium,699,19.4,0,4,17,3,No,0.37642704993978193,Medium
524,2024-03-15,Basic,199,19.7,1,1,32,39,No,0.3764188637387524,Medium
2414,2024-08-04,Premium,699,13.3,2,0,5,36,Yes,0.376371067332876,Medium
806,2023-10-11,Basic,199,16.2,3,2,20,12,Yes,0.37636954470670164,Medium
2729,2023-01-24,Premium,699,15.5,3,1,7,49,Yes,0.37569406277823886,Medium
193,2024-11-02,Basic,199,3.0,4,1,16,11,No,0.3756496717848048,Medium
2611,2024-12-17,Standard,399,8.6,3,2,15,0,Yes,0.37561379985673143,Medium
2402,2024-05-26,Basic,199,12.0,1,1,26,57,No,0.37476266926392576,Medium
1428,2024-04-16,Basic,199,14.6,5,0,18,4,Yes,0.3747048774474812,Medium
2469,2024-06-07,Standard,399,21.6,0,2,10,9,No,0.3746660818927763,Medium
134,2024-12-01,Premium,699,21.9,0,4,32,4,Yes,0.3744208394071003,Medium
1670,2024-07-08,Basic,199,2.3,6,0,5,0,No,0.3742535438419892,Medium
2181,2024-01-16,Basic,199,7.1,0,4,36,13,No,0.37391838090244695,Medium
841,2024-09-03,Premium,699,10.8,4,2,22,10,Yes,0.37330612174214167,Medium
687,2023-10-27,Premium,699,23.7,7,2,32,0,No,0.3732591341694919,Medium
94,2023-07-15,Standard,399,7.4,4,4,22,0,No,0.373233117657114,Medium
1936,2024-07-30,Basic,199,8.5,4,0,1,51,No,0.3730138470033756,Medium
1385,2023-12-13,Basic,199,19.9,0,0,1,34,No,0.3728454446360334,Medium
416,2023-07-13,Standard,399,21.3,4,1,2,33,No,0.3728422598184533,Medium
1036,2024-06-27,Premium,699,23.3,7,1,32,5,No,0.3722651528680381,Medium
1359,2023-05-14,Standard,399,8.0,1,5,22,0,No,0.3713614816917985,Medium
1584,2023-07-20,Standard,399,19.6,3,0,20,59,Yes,0.37134258394931546,Medium
2008,2023-01-14,Basic,199,14.5,3,0,10,55,Yes,0.3711579955318842,Medium
2097,2023-09-19,Standard,399,17.1,0,3,3,20,No,0.3708912525612421,Medium
2145,2024-01-28,Basic,199,14.8,3,1,36,51,No,0.37088710042893214,Medium
2462,2023-06-27,Standard,399,23.8,1,4,14,13,No,0.37059477521925305,Medium
406,2023-03-26,Standard,399,21.9,4,0,11,41,Yes,0.37050240554819086,Medium
844,2023-10-09,Basic,199,12.9,4,2,9,8,No,0.37049545967975517,Medium
217,2023-04-12,Standard,399,10.0,1,2,16,14,Yes,0.37037520284329,Medium
315,2024-03-25,Basic,199,15.1,0,1,29,47,Yes,0.3703555182647165,Medium
1144,2024-05-20,Standard,399,5.2,4,5,23,14,Yes,0.36964769463611136,Medium
150,2024-04-10,Premium,699,2.7,6,0,24,16,No,0.3694073622746691,Medium
1769,2024-11-20,Standard,399,11.8,7,1,10,34,No,0.36938512338843466,Medium
392,2023-03-31,Premium,699,7.8,0,3,16,16,Yes,0.36891264667874907,Medium
648,2024-04-10,Premium,699,9.0,4,1,23,38,No,0.3681220443990318,Medium
870,2024-03-24,Standard,399,16.0,5,3,7,5,No,0.36793067430955456,Medium
1843,2023-12-01,Basic,199,11.0,4,1,21,37,No,0.3676081548684132,Medium
2757,2024-03-01,Basic,199,16.4,3,1,17,50,No,0.36759731721888794,Medium
2731,2023-06-12,Premium,699,12.0,6,4,5,2,No,0.36735905333415225,Medium
1826,2023-10-08,Standard,399,14.2,3,1,36,39,No,0.3669642685834729,Medium
213,2023-09-14,Premium,699,10.8,2,1,34,51,No,0.36674343034061113,Medium
884,2024-09-02,Standard,399,11.5,3,1,34,39,No,0.3664778490411192,Medium
1445,2023-11-21,Basic,199,18.2,2,2,5,42,No,0.3656151922647699,Medium
345,2023-01-17,Standard,399,14.3,0,1,35,59,No,0.3654299649832785,Medium
1551,2024-06-16,Standard,399,3.3,0,1,13,38,No,0.3645607488200782,Medium
2682,2024-03-24,Premium,699,17.2,0,0,6,42,Yes,0.36443769919771657,Medium
41,2023-09-29,Basic,199,15.7,1,0,30,34,Yes,0.36404246107245397,Medium
431,2024-11-02,Basic,199,23.3,0,4,12,51,No,0.3640336858278322,Medium
597,2023-05-25,Standard,399,7.8,5,0,10,35,No,0.3639703542408712,Medium
2545,2023-03-14,Premium,699,23.2,8,0,19,52,No,0.3634313014435418,Medium
82,2023-02-23,Standard,399,6.7,1,3,27,1,No,0.36342260817574856,Medium
1216,2024-04-18,Premium,699,10.5,2,2,21,13,No,0.3633489072335124,Medium
141,2023-04-20,Premium,699,11.7,4,1,17,24,No,0.3632263740665524,Medium
1204,2023-10-26,Standard,399,5.1,1,3,2,18,Yes,0.36256245472468895,Medium
880,2023-06-22,Basic,199,8.7,1,2,12,9,No,0.3623859550612897,Medium
2146,2023-10-04,Basic,199,15.6,2,0,35,36,No,0.36234744262435553,Medium
144,2024-11-06,Basic,199,5.9,3,4,23,16,No,0.36194758425162066,Medium
292,2024-10-18,Basic,199,14.4,1,2,20,18,No,0.36173662966549247,Medium
1708,2024-10-25,Basic,199,24.9,7,3,31,11,Yes,0.3617215360704271,Medium
490,2024-11-30,Basic,199,20.3,2,0,14,27,Yes,0.3616072030239135,Medium
1365,2024-06-20,Standard,399,11.5,1,3,24,4,No,0.36036698225164204,Medium
1892,2023-04-26,Basic,199,21.9,0,3,22,53,No,0.3599141287689183,Medium
324,2024-08-24,Basic,199,9.7,0,0,18,12,No,0.35920134046557717,Medium
1129,2023-08-28,Standard,399,14.1,1,3,30,1,No,0.359116786976337,Medium
2201,2023-04-05,Basic,199,20.0,0,1,6,34,No,0.3590373303962667,Medium
1588,2023-01-16,Basic,199,6.1,8,4,1,2,No,0.35900919247099855,Medium
152,2024-04-20,Premium,699,8.5,3,5,36,4,No,0.358831830526,Medium
736,2024-12-15,Premium,699,13.9,4,0,4,25,No,0.357561127683382,Medium
915,2023-03-31,Standard,399,20.1,1,1,24,57,No,0.35721880989042554,Medium
2753,2023-07-09,Basic,199,23.2,4,4,22,5,No,0.3567572615105232,Medium
1705,2023-04-07,Basic,199,9.3,3,0,29,37,Yes,0.3565429018145776,Medium
1683,2023-04-27,Basic,199,18.8,2,1,34,28,No,0.3563980399887229,Medium
2250,2024-09-05,Standard,399,5.0,1,1,21,59,No,0.35613591329106475,Medium
1966,2023-09-14,Basic,199,1.6,0,1,21,21,No,0.35607084052339005,Medium
2604,2023-04-25,Premium,699,8.8,2,1,30,54,No,0.3557381808257132,Medium
439,2023-02-14,Premium,699,10.8,0,1,16,45,Yes,0.35562517222599443,Medium
2530,2024-08-22,Standard,399,22.9,0,0,8,47,No,0.35551569786386716,Medium
751,2023-03-05,Premium,699,9.2,4,1,23,32,Yes,0.35521391675435215,Medium
2700,2023-09-18,Standard,399,22.5,2,2,9,6,No,0.35507236049457414,Medium
670,2024-05-02,Basic,199,2.9,2,0,26,13,No,0.35501434698051787,Medium
368,2024-11-11,Premium,699,15.0,1,0,35,49,Yes,0.35477193518934375,Medium
2521,2023-10-22,Basic,199,18.0,5,0,30,3,No,0.3544209142487626,Medium
2406,2023-09-06,Premium,699,6.2,6,1,29,55,No,0.35420867814680235,Medium
395,2023-10-27,Premium,699,13.5,8,1,23,20,No,0.35412012970294554,Medium
1463,2023-06-27,Premium,699,20.8,6,1,26,60,No,0.354051182937175,Medium
2789,2024-10-12,Standard,399,9.6,0,3,14,15,No,0.353968174459873,Medium
2289,2024-07-08,Premium,699,18.8,3,0,35,30,No,0.35327842405654014,Medium
901,2023-02-04,Basic,199,24.5,0,3,27,46,No,0.3531956379162856,Medium
2082,2024-01-17,Premium,699,8.4,5,3,10,11,No,0.3531657245176514,Medium
2466,2024-02-18,Basic,199,11.8,0,4,36,10,No,0.3526960678534478,Medium
2654,2023-05-20,Basic,199,10.5,0,3,22,10,Yes,0.35264058014349164,Medium
1225,2024-03-07,Standard,399,23.3,5,1,13,12,Yes,0.3519836326821567,Medium
2258,2023-05-10,Premium,699,16.0,0,3,7,13,No,0.3518079785519597,Medium
1952,2023-07-28,Basic,199,11.7,2,1,7,45,Yes,0.3517423568433704,Medium
2039,2023-01-04,Standard,399,9.4,0,3,10,15,Yes,0.3513829402099262,Medium
344,2024-12-01,Premium,699,6.1,7,2,3,2,No,0.35116650667481925,Medium
313,2023-04-26,Basic,199,9.0,4,1,30,59,No,0.3509245008428054,Medium
1914,2023-02-11,Basic,199,15.5,1,2,19,14,No,0.3507169395788478,Medium
1613,2023-12-28,Premium,699,24.4,0,5,17,54,No,0.350442287225442,Medium
518,2023-11-11,Basic,199,16.5,3,2,22,14,No,0.3502673410811755,Medium
1485,2024-01-16,Standard,399,19.9,5,1,28,4,Yes,0.34939529007362236,Medium
339,2023-06-02,Premium,699,20.3,2,0,28,58,Yes,0.3476966299194252,Medium
2202,2023-10-26,Premium,699,24.8,0,3,10,11,Yes,0.34725083884287955,Medium
2626,2024-10-08,Standard,399,11.1,1,0,30,58,Yes,0.3462258665284006,Medium
2433,2023-12-02,Premium,699,8.8,2,2,7,5,No,0.34582125291734184,Medium
1512,2024-03-08,Basic,199,7.2,1,0,29,41,No,0.34475580167247794,Medium
1455,2024-09-30,Premium,699,15.6,6,0,2,31,No,0.34441803925986764,Medium
1341,2023-08-20,Standard,399,22.9,0,1,8,49,No,0.34391858137057507,Medium
1780,2023-06-20,Basic,199,25.0,6,0,33,20,No,0.34382823435236254,Medium
2392,2024-06-20,Basic,199,14.4,1,2,11,1,No,0.34360483494803234,Medium
1785,2023-03-13,Premium,699,20.2,5,1,8,15,No,0.3434891948383226,Medium
634,2023-01-08,Standard,399,10.5,3,0,35,45,No,0.3433022751720452,Medium
766,2023-02-13,Standard,399,13.4,0,4,35,6,No,0.34292013051701564,Medium
958,2024-09-08,Basic,199,7.9,0,0,5,50,Yes,0.3415336062238972,Medium
1688,2024-04-30,Basic,199,23.2,2,1,22,33,No,0.341275065753489,Medium
1972,2024-08-03,Premium,699,0.6,0,4,15,3,No,0.34093409365587757,Medium
1059,2024-05-30,Basic,199,16.7,4,2,30,16,No,0.34075177464553347,Medium
2655,2023-12-02,Standard,399,24.8,8,1,31,58,No,0.3405242765844383,Medium
441,2024-03-21,Premium,699,16.1,6,0,9,37,No,0.34049054688056174,Medium
445,2023-05-03,Premium,699,24.1,3,3,23,19,No,0.3402901482356854,Medium
828,2024-01-03,Basic,199,22.6,0,0,24,45,No,0.3399091476671646,Medium
2796,2023-03-10,Standard,399,6.7,1,1,21,59,No,0.33962477297632554,Medium
2633,2023-02-17,Premium,699,11.2,1,2,25,1,No,0.3391664165461182,Medium
2167,2023-05-16,Premium,699,10.1,2,0,4,30,Yes,0.3391244797597716,Medium
2618,2024-12-20,Premium,699,19.5,0,2,33,20,No,0.3390429267435122,Medium
1173,2024-01-02,Premium,699,5.5,2,0,25,23,Yes,0.3382784298416615,Medium
297,2024-08-09,Standard,399,6.3,4,2,25,19,No,0.33812027096118025,Medium
1068,2024-12-20,Basic,199,10.8,1,1,31,57,Yes,0.3373008454430743,Medium
1063,2023-06-25,Standard,399,11.1,0,0,7,25,Yes,0.33651512325739247,Medium
2770,2024-11-09,Premium,699,18.4,1,2,12,11,Yes,0.33646792976909307,Medium
2213,2024-11-02,Premium,699,18.4,4,5,36,13,No,0.33507470262972777,Medium
930,2023-08-14,Basic,199,17.1,1,2,9,1,No,0.33495437433158953,Medium
2047,2023-12-01,Premium,699,7.5,2,2,30,1,Yes,0.3343665954130267,Medium
860,2023-03-03,Standard,399,19.6,4,0,11,24,Yes,0.3343115694301043,Medium
1209,2024-09-11,Standard,399,5.4,2,3,18,4,No,0.3333411417624391,Medium
669,2024-08-04,Premium,699,18.2,7,2,35,16,No,0.33307921578644156,Medium
2078,2023-07-12,Premium,699,18.1,3,2,19,1,No,0.3328439888345744,Medium
2504,2023-10-10,Basic,199,20.7,1,1,32,29,Yes,0.33255906880735303,Medium
372,2023-03-29,Premium,699,9.0,0,3,10,6,Yes,0.33140749787209167,Medium
1233,2024-12-05,Premium,699,17.1,2,2,25,11,No,0.33082678977682173,Medium
1431,2024-06-02,Basic,199,9.5,5,2,29,5,No,0.33055932442257746,Medium
2457,2024-03-11,Basic,199,8.8,0,4,21,13,No,0.330251110198883,Medium
48,2023-06-02,Premium,699,14.2,1,0,28,60,No,0.3289091462576987,Medium
1011,2024-09-12,Standard,399,18.0,4,0,31,41,No,0.32877446856474013,Medium
325,2023-01-16,Premium,699,5.8,3,2,36,19,No,0.3281597392510381,Medium
429,2023-04-29,Standard,399,9.5,4,0,11,57,No,0.32803653850058384,Medium
2410,2024-01-21,Standard,399,19.6,2,0,34,23,No,0.3273173189934816,Medium
1149,2024-10-18,Premium,699,15.6,8,3,35,0,No,0.32717933305007124,Medium
2122,2023-02-13,Premium,699,23.5,4,3,24,3,No,0.3271598257470992,Medium
101,2024-07-20,Standard,399,17.8,2,2,1,2,No,0.32687278239071255,Medium
2319,2023-10-03,Basic,199,9.8,1,1,26,26,Yes,0.32504123015010805,Medium
572,2023-07-28,Basic,199,17.2,2,0,19,44,No,0.3249266269267463,Medium
1224,2023-02-19,Premium,699,10.1,4,3,7,3,No,0.32489926764266164,Medium
2506,2023-06-09,Basic,199,21.2,4,0,14,56,No,0.3247023166232058,Medium
1116,2024-09-30,Standard,399,21.7,5,0,10,51,No,0.32467398201279596,Medium
1179,2024-12-12,Premium,699,3.4,2,1,5,12,No,0.32365386239109817,Medium
2148,2024-08-16,Basic,199,7.3,0,1,15,42,Yes,0.3229218939515562,Medium
2628,2023-08-29,Basic,199,5.1,6,0,19,18,Yes,0.32264390423302314,Medium
2719,2023-06-16,Premium,699,24.9,2,1,7,46,No,0.3224723454502438,Medium
472,2024-12-26,Basic,199,24.6,2,5,23,56,No,0.3216697721812697,Medium
1213,2023-10-08,Premium,699,10.1,0,1,7,56,No,0.3215962755231981,Medium
882,2023-07-03,Basic,199,19.6,0,3,25,5,Yes,0.3205972203957761,Medium
2120,2024-06-06,Premium,699,21.5,1,1,35,42,Yes,0.31916615588408725,Medium
1181,2023-10-14,Premium,699,19.8,5,1,19,3,No,0.3189527380221375,Medium
271,2023-11-03,Premium,699,8.5,5,1,9,25,No,0.31889654587219507,Medium
667,2023-07-20,Basic,199,18.2,3,4,7,27,No,0.3184757463310688,Medium
1823,2023-12-29,Premium,699,19.2,0,3,26,3,No,0.31792496457679464,Medium
1863,2024-03-01,Basic,199,10.8,1,0,6,30,No,0.3178188440080472,Medium
2490,2024-10-31,Premium,699,16.8,1,2,23,12,No,0.31781383138477587,Medium
714,2024-10-19,Basic,199,5.5,7,1,3,6,Yes,0.3177786593588853,Medium
1339,2024-02-16,Standard,399,9.2,0,2,20,56,No,0.3171451405566584,Medium
346,2023-09-04,Basic,199,18.9,6,0,10,19,Yes,0.3167865781398343,Medium
1782,2023-09-03,Standard,399,13.0,3,1,36,29,No,0.31666981209226636,Medium
2735,2023-06-06,Standard,399,11.8,0,3,26,14,No,0.3165081324935994,Medium
1321,2023-11-10,Standard,399,19.7,1,1,7,33,No,0.31617620526696916,Medium
2293,2023-02-16,Premium,699,16.8,3,1,2,52,Yes,0.3159327694280136,Medium
1180,2023-07-13,Standard,399,15.2,3,0,21,48,No,0.3156350931295049,Medium
1572,2024-08-04,Premium,699,5.5,2,0,7,23,No,0.3155122945586371,Medium
2036,2023-01-20,Premium,699,17.8,3,1,15,31,No,0.3149632077200799,Medium
2163,2023-07-20,Standard,399,12.0,6,1,36,15,Yes,0.3146775293623151,Medium
1276,2024-07-15,Premium,699,1.3,7,0,33,19,No,0.3138720944631223,Medium
1516,2024-12-09,Basic,199,10.1,1,1,26,46,No,0.31378953165056583,Medium
2551,2024-07-27,Premium,699,17.0,4,1,32,38,No,0.31375173546910384,Medium
2437,2024-07-26,Standard,399,23.8,7,4,2,16,No,0.3137014191186099,Medium
2565,2023-08-27,Premium,699,9.3,2,1,16,45,No,0.3136209348787254,Medium
1528,2024-10-16,Basic,199,9.3,1,1,28,58,No,0.31342563092167985,Medium
1219,2024-12-31,Premium,699,12.4,1,0,30,35,No,0.3132916799905458,Medium
44,2024-07-20,Premium,699,23.5,2,2,7,7,No,0.3132763075381713,Medium
591,2024-07-25,Premium,699,1.4,1,0,22,11,No,0.3126458981754646,Medium
7,2023-10-24,Premium,699,14.6,1,0,24,42,Yes,0.31200045778269037,Medium
1672,2023-04-13,Standard,399,13.1,0,2,28,17,No,0.31173707938837997,Medium
2625,2024-06-18,Basic,199,5.0,2,0,1,1,Yes,0.310463087943692,Medium
1272,2023-11-26,Standard,399,13.1,3,0,31,40,No,0.3099851358379495,Medium
555,2024-07-24,Basic,199,18.8,0,0,32,25,No,0.3097387965711884,Medium
700,2024-11-13,Premium,699,6.7,4,1,8,23,No,0.3094037806105476,Medium
842,2023-06-23,Premium,699,18.3,4,0,20,40,Yes,0.30908657542718265,Medium
1019,2023-11-09,Basic,199,15.9,2,0,12,25,Yes,0.30873438108831064,Medium
694,2024-03-06,Premium,699,6.2,2,0,1,31,Yes,0.3087151505307363,Medium
1278,2023-01-30,Basic,199,19.0,1,0,11,27,No,0.3077812495576792,Medium
2783,2024-05-19,Basic,199,17.1,2,5,36,5,No,0.3073358922609827,Medium
2434,2024-02-03,Basic,199,19.2,7,1,35,58,No,0.30710955763408887,Medium
599,2024-09-23,Basic,199,5.7,8,1,23,10,Yes,0.3069802195462067,Medium
2038,2023-07-17,Standard,399,15.3,4,0,30,28,Yes,0.30689418520195155,Medium
2614,2024-01-06,Standard,399,6.9,0,4,17,13,No,0.30624767148048554,Medium
1472,2023-11-18,Standard,399,12.4,1,1,5,43,No,0.3057179087421295,Medium
2011,2023-08-27,Basic,199,5.0,1,0,6,27,No,0.30388180436057594,Medium
405,2024-10-27,Standard,399,0.5,6,1,30,44,No,0.3034392180679802,Medium
1252,2023-06-16,Premium,699,10.5,0,0,5,24,No,0.3033722777305266,Medium
1230,2024-10-27,Basic,199,5.7,3,0,25,42,No,0.3027974378850258,Medium
1250,2024-01-19,Basic,199,22.9,0,0,10,55,No,0.30257288095389406,Medium
2726,2023-05-14,Basic,199,6.5,3,0,7,57,No,0.3025058249216872,Medium
2480,2023-12-06,Standard,399,0.6,2,3,29,4,Yes,0.3014675642206165,Medium
1838,2023-04-26,Premium,699,16.0,1,4,22,5,No,0.30124557168914634,Medium
393,2024-12-06,Standard,399,19.5,3,1,8,51,No,0.300845774703743,Medium
629,2024-09-06,Premium,699,20.7,1,1,27,30,No,0.30033954023777665,Medium
1289,2024-01-21,Premium,699,16.0,3,3,31,18,No,0.300294290467112,Medium
2149,2024-12-30,Premium,699,11.4,3,0,25,54,Yes,0.29996647200974397,Medium
2464,2023-03-02,Basic,199,15.4,0,5,13,19,No,0.2997342395340827,Medium
718,2024-06-28,Standard,399,23.6,8,0,5,6,No,0.299617692429729,Medium
1397,2023-11-23,Basic,199,8.4,2,1,6,49,No,0.29947876988992594,Medium
2285,2023-03-16,Basic,199,10.6,0,1,15,29,No,0.29941884853657674,Medium
1091,2024-02-16,Basic,199,18.1,8,0,1,5,No,0.2986223350969388,Medium
2013,2024-08-29,Basic,199,15.3,2,3,32,18,No,0.2980701393055681,Medium
2205,2024-09-22,Basic,199,20.7,7,0,26,17,No,0.2978092996830124,Medium
1857,2024-11-07,Basic,199,17.5,0,0,9,38,No,0.29724553363212947,Medium
919,2024-10-22,Basic,199,5.1,0,1,19,53,No,0.297054957007598,Medium
2377,2023-05-31,Premium,699,24.5,6,2,8,1,No,0.2969582766795853,Medium
2399,2023-11-27,Standard,399,7.0,0,5,20,10,No,0.2967520870061923,Medium
2366,2023-01-17,Premium,699,24.8,1,2,24,18,No,0.2966257258450868,Medium
2394,2024-02-15,Basic,199,9.3,2,1,21,22,No,0.29602774390612285,Medium
204,2024-12-16,Premium,699,8.7,2,2,10,19,No,0.29595277206370263,Medium
21,2023-03-12,Basic,199,6.4,1,0,4,46,No,0.2956361578651334,Medium
2373,2024-04-13,Standard,399,24.8,7,1,2,25,No,0.29521011131173885,Medium
2502,2023-03-09,Basic,199,24.9,5,5,24,24,No,0.2950892192267277,Medium
2441,2024-02-08,Standard,399,7.1,0,0,16,53,No,0.2949394147631629,Medium
244,2023-03-31,Basic,199,21.4,7,1,9,57,No,0.2940652444190426,Medium
906,2024-12-08,Premium,699,17.7,0,5,30,4,No,0.29378933901358867,Medium
998,2023-11-04,Basic,199,11.8,3,1,24,47,No,0.2934445010639332,Medium
1048,2024-10-21,Premium,699,8.5,2,1,29,55,Yes,0.29344089066630025,Medium
246,2023-05-23,Basic,199,19.9,8,1,12,7,No,0.293347573510963,Medium
2697,2024-05-17,Basic,199,8.0,5,1,19,1,Yes,0.29296073411226664,Medium
1836,2024-01-18,Standard,399,20.1,8,0,32,58,No,0.29287980555382526,Medium
499,2024-09-11,Basic,199,24.4,7,2,20,17,No,0.2924846401430949,Medium
1466,2024-08-30,Basic,199,5.5,1,0,21,27,Yes,0.29185972001735594,Medium
2157,2023-09-24,Standard,399,11.2,5,1,6,17,No,0.2905042027330273,Medium
1344,2023-05-17,Basic,199,22.1,3,0,23,12,No,0.29035483490684993,Medium
2531,2024-12-17,Basic,199,19.3,8,0,35,52,No,0.29033802614897036,Medium
1450,2024-05-29,Premium,699,9.6,5,0,1,19,No,0.2903043336726224,Medium
290,2023-06-30,Premium,699,13.6,0,1,15,26,No,0.2892516113944185,Medium
2597,2024-02-23,Standard,399,23.3,4,3,1,8,No,0.2878070320845735,Medium
